# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.136995466359228,2.9228822398490526,3.1716244659095034,6.847830847787741,3.1105554219230753,-3.0,-0.007834966616475375,0.0,-1.393234123307796,0.0
 1.1419363078601608,2.938105228182737,3.1734507322883996,6.840947098810788,3.095732897420278,-2.999999999999865,-0.008626267150480193,0.0,-1.526623817363161,0.0
 1.1468993474914928,2.953323646276862,3.175274408997714,6.8333704043030785,3.0808437785262823,-2.9999999999999107,-0.009419809683140195,0.0,-1.6590286941757966,0.0
 1.15188476506712,2.968537078655105,3.1770952606129397,6.825099453492665,3.0658875257994005,-3.0000000000000444,-0.010215801489984643,0.0,-1.7904701383692578,0.0
 1.1568927454226121,2.9837451098411423,3.1789130517095687,6.816132814212615,3.0508635847329244,-2.9999999999999556,-0.011014454127484386,0.0,-1.9209688867868406,0.0
 1.1619234785822143,2.9989473243586504,3.180727546863094,6.806468932335293,3.035771385254118,-2.999999999999956,-0.011815978689158145,0.0,-2.0505450377916388,0.0
 1.1669771599329268,3.014143306731305,3.1825385106490076,6.79610613111901,3.0206103412019805,-3.0,-0.012620588389935732,0.0,-2.179218046356793,0.0
 1.1720539904060303,3.029332641482784,3.1843457076428026,6.785042610533727,3.0053798497826696,-3.0000000000000875,-0.01342849881550924,0.0,-2.307006728077073,0.0
 1.177154176666444,3.044514913136763,3.186148902419972,6.773276446516507,2.990079291001429,-2.9999999999999565,-0.014239926199262912,0.0,-2.4339292581686864,0.0
 1.1822779313103304,3.0596897062169184,3.187947859556007,6.760805590177076,2.9747080270697692,-3.0000000000000435,-0.015055089624681318,0.0,-2.5600031659069558,0.0
 1.1874254730713887,3.0748566052469264,3.189742343626402,6.7476278669721275,2.959265401786594,-3.000000000000086,-0.01587421013050729,0.0,-2.6852453405458117,0.0
 1.1925970270362973,3.090015194750465,3.1915321192066477,6.7337409757844755,2.9437507398918688,-2.999999999999871,-0.016697510558477777,0.0,-2.8096720180702923,0.0
 1.1977928248698049,3.1051650592512083,3.1933169508722377,6.719142488000118,2.928163346391347,-2.9999999999998717,-0.01752521680087629,0.0,-2.933298786432532,0.0
 1.203013105050001,3.1203057832728347,3.1950966031986647,6.703829846482712,2.9125025058507585,-2.9999999999999574,-0.018357556604989247,0.0,-3.056140575166537,0.0
